,User-ID,ISBN,Book-Rating
34689,8245,0515131229,8
34694,8245,0553268880,9
34702,8245,0609800140,10
34703,8245,0609804138,9
34707,8245,0671038184,8
34711,8245,0671708635,8
34719,8245,0684852047,5
34720,8245,0684874350,8
34722,8245,0688170528,8
34723,8245,0688177743,9
34730,8245,0786866020,9
34734,8245,080213825X,8
34742,8245,0812967240,7
34747,8245,0887307876,9
34761,8245,140003065X,9
34835,8253,0060391626,9
34837,8253,0060915544,9
34841,8253,0060928336,10
34842,8253,0060929790,7
34843,8253,0060929871,10
34844,8253,0060930535,10
34853,8253,0140157379,10
34855,8253,014023313X,10
34873,8253,0312201656,10
34880,8253,0316569321,10
34881,8253,0316601950,9
34882,8253,0316666343,10
34886,8253,034536676X,10
34890,8253,0345436911,8
34895,8253,0375703764,10
34896,8253,0375703861,8
34898,8253,0375726403,7
34905,8253,0385425473,8
34907,8253,0385490445,8
34913,8253,038572179X,10
34924,8253,0425152251,10
34933,8253,044021145X,9
34938,8253,0441172717,9
34939,8253,0446310786,10
34941,8253,0446520802,10
34948,8253,0449212602,10
34953,8253,0451526562,10
34967,8253,0553580515,9
34969,8253,0590353403,8
34977,8253,0671701231,5
34990,8253,067976402X,10
34992,8253,0684801051,10
35013,8253,0891073906,9
35017,8253,1573225126,10
35534,8454,006000438X,8
35537,8454,0060652934,6
35538,8454,0060934913,9
35540,8454,0060977493,8
35541,8454,0060987103,10
35542,8454,0060987529,9
35543,8454,0060987561,6
35548,8454,0140298479,8
35550,8454,0142000205,7
35551,8454,0142000221,5
35552,8454,0142001740,9
35555,8454,0156005891,8
35556,8454,015600710X,7
35557,8454,0156007479,10
35558,8454,0156027321,9
35561,8454,0316143464,9
35562,8454,0316569321,6
35563,8454,0316601950,9
35565,8454,0316779490,8
35566,8454,0316780375,8
35567,8454,0316781266,8
35574,8454,0375703861,7
35585,8454,0385720106,6
35591,8454,044041833X,9
35592,8454,0440419468,8
35594,8454,0449911519,10
35595,8454,0452269571,10
35597,8454,0452283027,8
35598,8454,0525945814,7
35599,8454,0525945938,7
35603,8454,0618526412,8
35617,8454,0743225422,9
35619,8454,0743418174,8
35622,8454,0767905180,8
35626,8454,0805063897,9
35629,8454,0899193625,7
35630,8454,1400032717,10
35635,8454,1573221775,9
36120,8681,006039384X,9
36143,8681,014043187X,8
36149,8681,0142001740,9
36177,8681,0312195516,8
36190,8681,0316779237,9
36191,8681,0345350499,7
36213,8681,0375703764,10
36218,8681,0375756981,7
36222,8681,0380973650,10
36225,8681,0385490445,10
36226,8681,0385491026,9
36232,8681,0385498721,8
36236,8681,0385501560,6
36243,8681,0393319296,8
36250,8681,0395869463,7
36267,8681,0440204399,9
36282,8681,0451456521,9
36303,8681,0553349481,7
36310,8681,0553569058,8
36312,8681,0553572997,7
36313,8681,0590353403,8
36318,8681,0618002219,8
36359,8681,0679745203,8
36403,8681,081297106X,10
36408,8681,0874776945,9
36449,8681,1573227331,8
38947,9417,0064400565,8
38949,9417,015216250X,9
38963,9417,0345335708,8
38974,9417,0380977788,10
38981,9417,0425080021,5
38983,9417,0425099334,6
38984,9417,0425100650,3
39031,9417,0446610038,7
39043,9417,0451454243,8
39047,9417,055314300X,8
39059,9417,0553578685,7
39063,9417,0553582763,7
39068,9417,0671039830,5
39070,9417,0671415085,5
39072,9417,0671443283,5
39080,9417,0671670646,5
39087,9417,0671759329,5
39088,9417,0671759345,5
39094,9417,0671829777,5
39744,9856,0061092177,8
39763,9856,0345353145,6
39804,9856,0439136369,10
39848,9856,0553582755,9
39876,9856,0671695304,6
39898,9856,0679751602,6
39905,9856,0689710887,7
39906,9856,0689829833,9
39928,9856,0886771625,8
39933,9856,1559029838,8
40755,10314,0060084405,9
40762,10314,0060976845,9
40768,10314,0140179836,9
40769,10314,014023313X,5
40772,10314,0142000205,6
40773,10314,0142000892,6
40776,10314,0156007479,8
40778,10314,0312195516,9
40785,10314,0312979096,6
40786,10314,0316601950,8
40787,10314,0316776963,7
40794,10314,034545104X,9
40798,10314,0375413634,7
40803,10314,0375700757,6
40804,10314,0375702709,7
40809,10314,0375727132,6
40814,10314,0385265700,6
40833,10314,0446310786,9
40857,10314,0452283914,8
40866,10314,055327824X,3
40867,10314,0553572997,8
40877,10314,0671452177,7
40878,10314,0679442790,5
40879,10314,0679774025,6
40887,10314,0743227441,9
40891,10314,0743418174,9
40892,10314,0743418190,8
40913,10314,1558744150,6
40916,10314,1573222267,7
40917,10314,1573225789,8
40919,10314,1573229350,8
41147,10447,0060188731,9
41150,10447,0060915544,9
41152,10447,0060916508,7
41154,10447,0060928336,9
41156,10447,0060975547,4
41158,10447,0060987529,9
41170,10447,014025448X,9
41171,10447,0140254544,9
41181,10447,0156787334,5
41190,10447,0312421036,7
41196,10447,0316789089,3
41202,10447,0345382323,7
41209,10447,0345434773,9
41210,10447,0345435028,8
41216,10447,0345465083,10
41222,10447,0375700757,9
41243,10447,038079487X,7
41247,10447,0385319207,7
41248,10447,0385319444,9
41251,10447,0385336489,8
41256,10447,0385505833,7
41265,10447,042516876X,6
41287,10447,0449212602,9
41294,10447,0451203895,5
41299,10447,0452282152,7
41301,10447,0452284449,9
41305,10447,0525945814,7
41321,10447,0670032379,8
41325,10447,0671041789,7
41340,10447,068484477X,9
41345,10447,0743237188,3
41346,10447,0743246071,9
41348,10447,0743412028,4
41355,10447,0786865504,6
41356,10447,0786868716,7
41368,10447,0894808249,7
41378,10447,155874262X,6
41379,10447,1558746226,6
41384,10447,1573227889,5
41521,10560,0060972459,6
41524,10560,0142002798,7
41525,10560,0312195516,9
41530,10560,0345384466,8
41531,10560,0345409329,8
41532,10560,0345423402,9
41533,10560,0345423429,8
41539,10560,0345435273,9
41546,10560,0375411992,9
41549,10560,0375760911,10
41550,10560,037576092X,10
41557,10560,0385504209,10
41558,10560,0395927218,10
41562,10560,0425188361,10
41563,10560,0439064872,10
41564,10560,0439136369,10
41565,10560,0439139600,9
41566,10560,043935806X,10
41567,10560,0445406518,8
41570,10560,0451160533,5
41571,10560,0451176812,5
41573,10560,0451451430,4
41579,10560,0452281423,8
41580,10560,0452281431,8
41581,10560,0452281458,8
41582,10560,0452284449,8
41584,10560,0515133876,10
41586,10560,0515134457,10
41587,10560,0515134465,9
41588,10560,0515134473,8
41589,10560,0515134481,9
41590,10560,051513449X,7
41591,10560,0515134503,9
41592,10560,0515134511,9
41593,10560,051513452X,10
41595,10560,055356983X,9
41599,10560,0671027360,8
41601,10560,0679454489,9
41608,10560,0765341174,8
41611,10560,0765345048,8
42894,11224,0061000043,5
42896,11224,0066209773,7
42899,11224,0312927746,7
42900,11224,0316666343,9
42901,11224,0316781142,5
42910,11224,0385424728,7
42915,11224,0393046974,7
42919,11224,0425169863,5
42920,11224,0440220602,7
42924,11224,0440234743,6
42925,11224,0446522597,7
42930,11224,0553380095,4
42931,11224,0553568760,6
42938,11224,067088300X,6
42943,11224,0679444815,5
42946,11224,0743486226,7
42949,11224,0971880107,1
42951,11224,155874262X,8
42975,11245,0312989385,7
42981,11245,0380732688,7
42982,11245,0425122123,8
42987,11245,0440200989,8
42988,11245,0440208513,9
42992,11245,0440241537,9
42993,11245,0440242002,8
42994,11245,0446605409,7
42995,11245,0446611212,7
42996,11245,0446611476,6
42999,11245,0449006565,5
43013,11245,0553560441,7
43017,11245,0671004549,9
43019,11245,0671673688,8
43020,11245,0671701231,8
43023,11245,0671867156,8
43025,11245,0684803968,8
43502,11601,0060938455,10
43531,11601,006109398X,6
43713,11601,0345345053,8
43920,11601,0394800168,10
44025,11601,0440220424,5
44065,11601,0446310786,10
44217,11601,0451821971,10
44293,11601,0525946233,6
44298,11601,0553109588,4
44332,11601,0553274325,10
44432,11601,0671003941,8
44453,11601,0671250671,10
44628,11601,0684810387,8
44980,11601,1573229385,5
45355,11676,0002558122,8
45384,11676,000648302X,8
45392,11676,000649840X,8
45415,11676,0006547834,5
45421,11676,0006550789,7
45438,11676,0007110928,7
45448,11676,0007154615,7
45457,11676,0020519001,7
45462,11676,002542730X,6
45480,11676,0060002492,5
45481,11676,006000438X,6
45483,11676,0060005424,10
45487,11676,0060007788,9
45489,11676,0060008032,8
45496,11676,0060012781,8
45505,11676,0060085452,7
45511,11676,0060090367,7
45530,11676,006016848X,9
45536,11676,0060172916,7
45541,11676,0060175400,10
45558,11676,0060184957,8
45559,11676,0060185074,5
45567,11676,0060188731,6
45569,11676,0060191988,7
45570,11676,0060192119,10
45579,11676,006019443X,8
45580,11676,0060194448,7
45581,11676,006019491X,10
45582,11676,0060195703,10
45585,11676,0060198133,7
45591,11676,0060199652,10
45600,11676,0060256672,8
45601,11676,0060256737,7
45610,11676,0060391502,5
45612,11676,0060391626,10
45613,11676,0060391677,3
45618,11676,0060502258,8
45619,11676,0060504080,9
45629,11676,0060512806,9
45630,11676,0060512822,10
45634,11676,0060519134,7
45644,11676,0060532149,7
45652,11676,0060540753,7
45653,11676,0060542128,8
45660,11676,0060558199,8
45670,11676,0060652934,5
45678,11676,0060807792,10
45682,11676,0060809833,9
45690,11676,0060914653,8
45691,11676,0060915153,7
45696,11676,0060920084,9
45699,11676,0060922532,8
45702,11676,0060926317,6
45709,11676,0060929790,8
45710,11676,006092988X,9
45714,11676,006093090X,10
45716,11676,0060931221,8
45726,11676,0060934425,7
45727,11676,0060934719,8
45730,11676,0060935464,10
45734,11676,0060938455,10
45737,11676,0060953691,10
45741,11676,0060958022,3
45751,11676,0060964049,4
45757,11676,0060970790,8
45760,11676,0060972459,4
45765,11676,0060973897,8
45771,11676,0060975849,7
45779,11676,0060977337,5
45780,11676,0060977477,8
45788,11676,0060987103,9
45790,11676,0060987529,8
45791,11676,0060987561,9
45793,11676,006098824X,5
45794,11676,0060988649,8
45796,11676,006099486X,10
45799,11676,0061000027,7
45800,11676,0061000035,7
45801,11676,0061000043,9
45802,11676,0061000078,8
45803,11676,0061000175,8
45812,11676,0061009059,8
45821,11676,0061013412,7
45823,11676,0061013439,5
45825,11676,006101351X,8
45830,11676,0061015725,6
45836,11676,0061030643,7
45842,11676,0061031410,10
45844,11676,0061031550,6
45850,11676,0061040347,10
45868,11676,0061052892,5
45882,11676,0061057894,7
45894,11676,0061090808,7
45895,11676,0061090891,5
45898,11676,0061091316,6
45907,11676,0061092193,5
45909,11676,0061092533,8
45912,11676,0061092886,10
45914,11676,0061093106,6
45915,11676,0061093343,8
45916,11676,0061093491,6
45920,11676,0061094129,7
45922,11676,0061094234,9
45925,11676,0061096105,9
45936,11676,0061097667,7
45938,11676,0061097853,8
45939,11676,0061097861,9
45941,11676,0061098035,9
45943,11676,0061099015,3
45946,11676,006109918X,8
45947,11676,006109921X,9
45949,11676,0061099325,8
45950,11676,0061099341,10
45951,11676,0061099368,6
45954,11676,0061099694,7
45955,11676,0061099708,10
45958,11676,0062502174,9
45959,11676,0062502182,10
45964,11676,0062512021,9
45978,11676,0064400034,8
45979,11676,0064400042,9
45980,11676,0064400050,8
45981,11676,0064400085,8
45983,11676,0064400557,9
45989,11676,006440188X,10
45993,11676,0064403319,10
45994,11676,0064403688,10
45996,11676,0064404773,10
45997,11676,0064405052,7
45998,11676,0064405176,5
46004,11676,0064406970,8
46005,11676,0064407055,8
46007,11676,0064407667,3
46008,11676,0064407675,10
46010,11676,0064408183,5
46018,11676,0064471101,10
46022,11676,0064471837,10
46023,11676,0064471969,3
46024,11676,0064472272,10
46030,11676,0066209773,9
46033,11676,0066211611,6
46035,11676,0066212855,9
46037,11676,0066214122,9
46038,11676,0066214440,5
46044,11676,0070212570,7
46086,11676,0099244926,9
46087,11676,0099245027,4
46104,11676,0099282194,7
46157,11676,0099521016,8
46173,11676,0099740516,8
46194,11676,0099993805,8
46218,11676,0140012133,9
46233,11676,0140042210,7
46235,11676,0140042598,10
46254,11676,0140067477,8
46255,11676,0140067779,9
46260,11676,0140075623,8
46262,11676,0140077022,7
46267,11676,0140086838,5
46291,11676,0140124381,5
46303,11676,0140143505,10
46337,11676,0140185216,6
46344,11676,014023313X,6
46347,11676,014023828X,10
46357,11676,0140250832,7
46362,11676,014025448X,10
46363,11676,0140254544,8
46365,11676,0140255087,7
46368,11676,0140257934,8
46370,11676,0140258795,7
46371,11676,0140259112,10
46375,11676,0140265686,8
46376,11676,0140265988,10
46379,11676,0140268863,10
46380,11676,0140270590,8
46389,11676,0140274782,9
46396,11676,0140278826,8
46397,11676,014027927X,9
46398,11676,0140279288,6
46400,11676,014028009X,8
46402,11676,0140280464,3
46403,11676,0140280553,7
46413,11676,0140286276,9
46427,11676,0140293248,5
46432,11676,014029628X,7
46433,11676,0140296409,7
46439,11676,0140298479,3
46462,11676,0140348107,10
46463,11676,014034893X,9
46470,11676,0140366784,8
46485,11676,014038572X,8
46493,11676,0140430113,9
46512,11676,0140441654,9
46539,11676,0140620869,9
46556,11676,014100018X,10
46564,11676,0141007338,5
46576,11676,0141301120,5
46577,11676,0141301155,8
46585,11676,014131088X,10
46595,11676,0142000205,8
46596,11676,0142000345,8
46604,11676,0142001821,8
46606,11676,0142002267,8
46612,11676,0142004030,10
46613,11676,0142004235,10
46614,11676,0142004278,6
46638,11676,0151008116,6
46658,11676,0152567089,10
46660,11676,0156001314,7
46668,11676,0156006847,5
46670,11676,0156007479,8
46672,11676,0156007754,9
46678,11676,0156027321,6
46694,11676,0156904365,7
46695,11676,0156907399,4
46708,11676,019282760X,9
46866,11676,0312113420,7
46877,11676,0312147015,8
46899,11676,0312195516,10
46900,11676,0312199430,7
46902,11676,0312202318,9
46904,11676,0312203039,8
46918,11676,0312243022,7
46923,11676,0312261594,6
46925,11676,0312263120,8
46926,11676,0312263996,7
46927,11676,0312264372,5
46928,11676,0312265840,4
46929,11676,0312265859,10
46930,11676,0312265867,8
46936,11676,0312272057,9
46941,11676,0312274920,7
46946,11676,0312278586,6
46948,11676,0312282990,8
46957,11676,0312291639,9
46959,11676,0312305060,9
46968,11676,0312313810,8
46983,11676,031242227X,7
47022,11676,0312890044,8
47029,11676,0312924801,8
47033,11676,0312927746,7
47041,11676,0312951469,7
47048,11676,0312955006,9
47061,11676,0312961324,10
47067,11676,0312963009,10
47074,11676,0312966091,8
47076,11676,0312966970,7
47085,11676,0312971230,6
47094,11676,0312974256,8
47100,11676,0312976275,7
47102,11676,0312977026,9
47105,11676,0312978332,10
47106,11676,0312978340,5
47108,11676,0312978383,5
47111,11676,0312979398,10
47112,11676,0312979479,9
47113,11676,0312979533,5
47116,11676,0312980159,5
47126,11676,031298250X,8
47127,11676,0312982518,8
47135,11676,0312983298,5
47141,11676,0312983824,7
47142,11676,0312983832,7
47143,11676,0312983867,4
47145,11676,0312985207,9
47146,11676,0312986343,8
47151,11676,0312988249,8
47157,11676,0312995423,7
47164,11676,0316096199,10
47166,11676,0316107107,8
47167,11676,0316107352,7
47176,11676,0316153915,7
47177,11676,0316153990,10
47178,11676,0316154059,8
47180,11676,0316154075,9
47181,11676,0316154601,8
47182,11676,0316155306,6
47183,11676,0316168688,9
47184,11676,0316168815,1
47187,11676,0316182540,9
47192,11676,0316235024,7
47198,11676,0316291161,8
47203,11676,0316316962,8
47209,11676,0316569321,10
47215,11676,0316602906,3
47216,11676,0316603287,8
47217,11676,0316603570,4
47222,11676,0316666009,8
47223,11676,0316666343,5
47225,11676,0316678104,7
47226,11676,0316690619,10
47227,11676,0316693006,10
47228,11676,0316693200,7
47229,11676,0316693235,5
47230,11676,0316693251,10
47231,11676,0316693286,9
47232,11676,0316693294,10
47233,11676,0316693324,10
47238,11676,0316710571,8
47240,11676,0316734837,10
47246,11676,0316776963,8
47247,11676,0316777722,10
47252,11676,0316779490,10
47254,11676,0316780375,7
47255,11676,0316780812,8
47257,11676,0316781142,9
47258,11676,0316781266,5
47260,11676,0316782505,8
47262,11676,0316789089,8
47266,11676,0316812471,7
47274,11676,0316929190,8
47278,11676,0316969443,7
47296,11676,0330253603,7
47298,11676,0330262130,7
47337,11676,0330341634,7
47361,11676,0330375253,6
47477,11676,0345253736,9
47491,11676,0345285859,9
47492,11676,0345285980,5
47501,11676,0345295684,5
47506,11676,034529873X,10
47512,11676,0345305183,9
47520,11676,034530988X,10
47522,11676,0345311485,7
47526,11676,0345313151,7
47529,11676,0345313860,8
47533,11676,0345315715,8
47554,11676,0345326342,5
47564,11676,0345333756,5
47566,11676,0345335465,9
47573,11676,0345337662,6
47575,11676,0345339495,6
47581,11676,0345342569,6
47585,11676,0345346491,10
47586,11676,0345346971,8
47591,11676,0345350472,8
47596,11676,0345352661,7
47599,11676,0345354613,5
47600,11676,0345354621,6
47601,11676,0345354923,7
47603,11676,0345356365,10
47604,11676,0345356578,8
47607,11676,0345361792,10
47611,11676,0345362861,8
47614,11676,034536676X,10
47615,11676,0345367650,2
47616,11676,0345368754,8
47619,11676,0345370775,8
47620,11676,0345370805,4
47622,11676,0345374568,6
47630,11676,0345378482,7
47631,11676,0345378490,9
47636,11676,0345381432,7
47641,11676,0345384369,6
47642,11676,0345384377,6
47643,11676,0345384466,9
47645,11676,034538475X,6
47650,11676,0345386108,10
47651,11676,0345386825,8
47656,11676,0345389417,7
47657,11676,0345389964,8
47659,11676,0345391055,9
47672,11676,034540047X,7
47674,11676,0345402308,7
47676,11676,034540288X,10
47679,11676,0345404475,8
47683,11676,0345404785,8
47684,11676,0345404793,6
47687,11676,034540761X,8
47690,11676,0345409329,8
47691,11676,0345409973,8
47692,11676,034541005X,10
47695,11676,0345411471,10
47696,11676,0345412214,8
47699,11676,0345413873,5
47700,11676,0345413881,10
47701,11676,034541389X,6
47708,11676,0345417623,10
47710,11676,0345418018,7
47714,11676,0345420748,8
47719,11676,0345422317,8
47720,11676,0345422392,6
47721,11676,0345423291,8
47724,11676,0345423615,4
47728,11676,0345425707,7
47732,11676,034542705X,10
47736,11676,0345428307,5
47738,11676,0345430573,8
47739,11676,034543076X,8
47743,11676,0345432479,5
47747,11676,0345433491,8
47753,11676,0345435168,3
47755,11676,0345435249,9
47756,11676,0345435796,10
47759,11676,034543739X,10
47761,11676,0345438329,6
47762,11676,0345438825,6
47772,11676,0345441133,7
47777,11676,0345443128,7
47779,11676,0345444884,9
47781,11676,0345445848,6
47789,11676,0345447832,7
47790,11676,0345447840,8
47792,11676,0345449347,7
47798,11676,0345452550,10
47800,11676,0345452577,7
47802,11676,0345453387,8
47805,11676,0345453743,9
47807,11676,0345453816,8
47813,11676,0345458915,9
47814,11676,0345459202,8
47816,11676,0345460359,6
47821,11676,0345465083,7
47824,11676,0345469674,10
47890,11676,0373079613,9
47951,11676,0373218036,9
47952,11676,0373218192,8
47953,11676,0373218397,8
47954,11676,0373218400,5
47956,11676,0373218443,8
47978,11676,0373243790,10
47980,11676,0373244487,8
47985,11676,0373250185,8
47986,11676,0373250193,5
47987,11676,0373250207,4
47988,11676,0373250274,9
47994,11676,0373250452,7
47996,11676,0373250479,3
48045,11676,0373483503,10
48049,11676,0373483880,10
48050,11676,0373483899,10
48054,11676,0373484232,10
48056,11676,0373484410,8
48137,11676,0374129983,5
48143,11676,0374199698,9
48146,11676,0374270325,7
48147,11676,0374281947,5
48160,11676,0374525641,10
48161,11676,0375400117,9
48163,11676,0375401601,7
48166,11676,037540256X,7
48168,11676,0375405445,7
48170,11676,0375406182,8
48172,11676,0375406530,5
48175,11676,0375410945,4
48176,11676,0375411070,8
48181,11676,0375412530,4
48182,11676,0375412824,9
48184,11676,037541309X,8
48192,11676,0375422307,9
48199,11676,0375501371,4
48205,11676,0375502238,7
48211,11676,0375504397,3
